Año,Entidad,Municipio,Delitos_Totales,Delitos_Automovil,Porcentaje_Delitos_Auto,Nivel_Riesgo
2015,Hidalgo,Acatlán,63,1,1.59,BAJO
2015,Hidalgo,Acaxochitlán,128,27,21.09,ALTO
2015,Hidalgo,Actopan,788,84,10.66,ALTO
2015,Hidalgo,Agua Blanca de Iturbide,5,0,0.00,BAJO
2015,Hidalgo,Ajacuba,75,8,10.67,ALTO
2015,Hidalgo,Alfajayucan,66,8,12.12,ALTO
2015,Hidalgo,Almoloya,52,1,1.92,BAJO
2015,Hidalgo,Apan,737,61,8.28,MEDIO
2015,Hidalgo,Atitalaquia,267,64,23.97,ALTO
2015,Hidalgo,Atlapexco,53,0,0.00,BAJO
2015,Hidalgo,Atotonilco de Tula,395,31,7.85,MEDIO
2015,Hidalgo,Atotonilco el Grande,174,5,2.87,BAJO
2015,Hidalgo,Calnali,18,0,0.00,BAJO
2015,Hidalgo,Cardonal,64,1,1.56,BAJO
2015,Hidalgo,Chapantongo,47,3,6.38,MEDIO
2015,Hidalgo,Chapulhuacán,39,0,0.00,BAJO
2015,Hidalgo,Chilcuautla,61,4,6.56,MEDIO
2015,Hidalgo,Cuautepec de Hinojosa,170,3,1.76,BAJO
2015,Hidalgo,El Arenal,89,18,20.22,ALTO
2015,Hidalgo,Eloxochitlán,11,0,0.00,BAJO
2015,Hidalgo,Emiliano Zapata,101,7,6.93,MEDIO
2015,Hidalgo,Epazoyucan,140,12,8.57,MEDIO
2015,Hidalgo,Francisco I. Madero,143,31,21.68,ALTO
2015,Hidalgo,Huasca de Ocampo,63,7,11.11,ALTO
2015,Hidalgo,Huautla,26,0,0.00,BAJO
2015,Hidalgo,Huazalingo,27,0,0.00,BAJO
2015,Hidalgo,Huehuetla,17,0,0.00,BAJO
2015,Hidalgo,Huejutla de Reyes,616,17,2.76,BAJO
2015,Hidalgo,Huichapan,417,35,8.39,MEDIO
2015,Hidalgo,Ixmiquilpan,913,115,12.60,ALTO
2015,Hidalgo,Jacala de Ledezma,61,1,1.64,BAJO
2015,Hidalgo,Jaltocán,20,0,0.00,BAJO
2015,Hidalgo,Juárez Hidalgo,11,0,0.00,BAJO
2015,Hidalgo,La Misión,21,0,0.00,BAJO
2015,Hidalgo,Lolotla,24,2,8.33,MEDIO
2015,Hidalgo,Metepec,39,4,10.26,ALTO
2015,Hidalgo,Metztitlán,95,3,3.16,BAJO
2015,Hidalgo,Mineral de la Reforma,2499,256,10.24,ALTO
2015,Hidalgo,Mineral del Chico,31,0,0.00,BAJO
2015,Hidalgo,Mineral del Monte,89,2,2.25,BAJO
2015,Hidalgo,Mixquiahuala de Juárez,534,35,6.55,MEDIO
2015,Hidalgo,Molango de Escamilla,46,1,2.17,BAJO
2015,Hidalgo,Nicolás Flores,3,0,0.00,BAJO
2015,Hidalgo,Nopala de Villagrán,122,4,3.28,BAJO
2015,Hidalgo,Omitlán de Juárez,38,0,0.00,BAJO
2015,Hidalgo,Pachuca de Soto,8490,730,8.60,MEDIO
2015,Hidalgo,Pacula,7,0,0.00,BAJO
2015,Hidalgo,Pisaflores,24,0,0.00,BAJO
2015,Hidalgo,Progreso de Obregón,326,17,5.21,MEDIO
2015,Hidalgo,San Agustín Metzquititlán,33,3,9.09,MEDIO
2015,Hidalgo,San Agustín Tlaxiaca,160,29,18.12,ALTO
2015,Hidalgo,San Bartolo Tutotepec,16,0,0.00,BAJO
2015,Hidalgo,San Felipe Orizatlán,40,0,0.00,BAJO
2015,Hidalgo,San Salvador,148,20,13.51,ALTO
2015,Hidalgo,Santiago Tulantepec de Lugo Guerrero,132,13,9.85,MEDIO
2015,Hidalgo,Santiago de Anaya,81,13,16.05,ALTO
2015,Hidalgo,Singuilucan,123,27,21.95,ALTO
2015,Hidalgo,Tasquillo,49,8,16.33,ALTO
2015,Hidalgo,Tecozautla,151,8,5.30,MEDIO
2015,Hidalgo,Tenango de Doria,20,0,0.00,BAJO
2015,Hidalgo,Tepeapulco,434,213,49.08,ALTO
2015,Hidalgo,Tepehuacán de Guerrero,78,0,0.00,BAJO
2015,Hidalgo,Tepeji del Río de Ocampo,1032,87,8.43,MEDIO
2015,Hidalgo,Tepetitlán,51,2,3.92,BAJO
2015,Hidalgo,Tetepango,42,1,2.38,BAJO
2015,Hidalgo,Tezontepec de Aldama,278,29,10.43,ALTO
2015,Hidalgo,Tianguistengo,5,0,0.00,BAJO
2015,Hidalgo,Tizayuca,1120,281,25.09,ALTO
2015,Hidalgo,Tlahuelilpan,186,29,15.59,ALTO
2015,Hidalgo,Tlahuiltepa,10,0,0.00,BAJO
2015,Hidalgo,Tlanalapa,14,3,21.43,ALTO
2015,Hidalgo,Tlanchinol,79,2,2.53,BAJO
2015,Hidalgo,Tlaxcoapan,294,20,6.80,MEDIO
2015,Hidalgo,Tolcayuca,85,12,14.12,ALTO
2015,Hidalgo,Tula de Allende,1952,189,9.68,MEDIO
2015,Hidalgo,Tulancingo de Bravo,1744,276,15.83,ALTO
2015,Hidalgo,Villa de Tezontepec,40,9,22.50,ALTO
2015,Hidalgo,Xochiatipan,27,0,0.00,BAJO
2015,Hidalgo,Xochicoatlán,12,0,0.00,BAJO
2015,Hidalgo,Yahualica,35,0,0.00,BAJO
2015,Hidalgo,Zacualtipán de Ángeles,54,6,11.11,ALTO
2015,Hidalgo,Zapotlán de Juárez,64,12,18.75,ALTO
2015,Hidalgo,Zempoala,484,76,15.70,ALTO
2015,Hidalgo,Zimapán,186,10,5.38,MEDIO
2015,Jalisco,Acatic,142,13,9.15,MEDIO
2015,Jalisco,Acatlán de Juárez,213,15,7.04,MEDIO
2015,Jalisco,Ahualulco de Mercado,215,22,10.23,ALTO
2015,Jalisco,Amacueca,27,2,7.41,MEDIO
2015,Jalisco,Amatitán,78,7,8.97,MEDIO
2015,Jalisco,Ameca,784,106,13.52,ALTO
2015,Jalisco,Arandas,564,83,14.72,ALTO
2015,Jalisco,Atemajac de Brizuela,30,1,3.33,BAJO
2015,Jalisco,Atengo,16,0,0.00,BAJO
2015,Jalisco,Atenguillo,26,3,11.54,ALTO
2015,Jalisco,Atotonilco el Alto,348,44,12.64,ALTO
2015,Jalisco,Atoyac,39,3,7.69,MEDIO
2015,Jalisco,Autlán de Navarro,766,64,8.36,MEDIO
2015,Jalisco,Ayotlán,90,16,17.78,ALTO
2015,Jalisco,Ayutla,86,3,3.49,BAJO
2015,Jalisco,Bolaños,22,1,4.55,BAJO
2015,Jalisco,Cabo Corrientes,67,0,0.00,BAJO
2015,Jalisco,Casimiro Castillo,168,3,1.79,BAJO
2015,Jalisco,Cañadas de Obregón,21,0,0.00,BAJO
2015,Jalisco,Chapala,676,54,7.99,MEDIO
2015,Jalisco,Chimaltitán,9,0,0.00,BAJO
2015,Jalisco,Chiquilistlán,9,0,0.00,BAJO
2015,Jalisco,Cihuatlán,354,41,11.58,ALTO
2015,Jalisco,Cocula,361,24,6.65,MEDIO
2015,Jalisco,Colotlán,110,5,4.55,BAJO
2015,Jalisco,Concepción de Buenos Aires,25,1,4.00,BAJO
2015,Jalisco,Cuautitlán de García Barragán,98,0,0.00,BAJO
2015,Jalisco,Cuautla,13,1,7.69,MEDIO
2015,Jalisco,Cuquío,60,1,1.67,BAJO
2015,Jalisco,Degollado,100,14,14.00,ALTO
2015,Jalisco,Ejutla,8,0,0.00,BAJO
2015,Jalisco,El Arenal,187,21,11.23,ALTO
2015,Jalisco,El Grullo,150,11,7.33,MEDIO
2015,Jalisco,El Limón,31,0,0.00,BAJO
2015,Jalisco,El Salto,1685,271,16.08,ALTO
2015,Jalisco,Encarnación de Díaz,445,23,5.17,MEDIO
2015,Jalisco,Etzatlán,95,20,21.05,ALTO
2015,Jalisco,Guachinango,19,0,0.00,BAJO
2015,Jalisco,Guadalajara,25656,2887,11.25,ALTO
2015,Jalisco,Gómez Farías,107,14,13.08,ALTO
2015,Jalisco,Hostotipaquillo,36,3,8.33,MEDIO
2015,Jalisco,Huejuquilla el Alto,73,1,1.37,BAJO
2015,Jalisco,Huejúcar,16,1,6.25,MEDIO
2015,Jalisco,Ixtlahuacán de los Membrillos,342,26,7.60,MEDIO
2015,Jalisco,Ixtlahuacán del Río,163,12,7.36,MEDIO
2015,Jalisco,Jalostotitlán,295,46,15.59,ALTO
2015,Jalisco,Jamay,117,8,6.84,MEDIO
2015,Jalisco,Jesús María,200,22,11.00,ALTO
2015,Jalisco,Jilotlán de los Dolores,5,0,0.00,BAJO
2015,Jalisco,Jocotepec,249,14,5.62,MEDIO
2015,Jalisco,Juanacatlán,126,13,10.32,ALTO
2015,Jalisco,Juchitlán,17,0,0.00,BAJO
2015,Jalisco,La Barca,391,36,9.21,MEDIO
2015,Jalisco,La Huerta,182,9,4.95,BAJO
2015,Jalisco,La Manzanilla de la Paz,17,1,5.88,MEDIO
2015,Jalisco,Lagos de Moreno,2273,266,11.70,ALTO
2015,Jalisco,Magdalena,157,8,5.10,MEDIO
2015,Jalisco,Mascota,150,6,4.00,BAJO
2015,Jalisco,Mazamitla,110,6,5.45,MEDIO
2015,Jalisco,Mexticacán,14,0,0.00,BAJO
2015,Jalisco,Mezquitic,49,2,4.08,BAJO
2015,Jalisco,Mixtlán,16,1,6.25,MEDIO
2015,Jalisco,No Especificado,2108,5,0.24,BAJO
2015,Jalisco,Ocotlán,1101,134,12.17,ALTO
2015,Jalisco,Ojuelos de Jalisco,200,12,6.00,MEDIO
2015,Jalisco,Pihuamo,43,2,4.65,BAJO
2015,Jalisco,Poncitlán,297,29,9.76,MEDIO
2015,Jalisco,Puerto Vallarta,5470,529,9.67,MEDIO
2015,Jalisco,Quitupan,43,2,4.65,BAJO
2015,Jalisco,San Cristóbal de la Barranca,12,2,16.67,ALTO
2015,Jalisco,San Diego de Alejandría,42,6,14.29,ALTO
2015,Jalisco,San Gabriel,55,3,5.45,MEDIO
2015,Jalisco,San Ignacio Cerro Gordo,89,2,2.25,BAJO
2015,Jalisco,San Juan de los Lagos,689,66,9.58,MEDIO
2015,Jalisco,San Juanito de Escobedo,45,4,8.89,MEDIO
2015,Jalisco,San Julián,94,14,14.89,ALTO
2015,Jalisco,San Marcos,17,0,0.00,BAJO
2015,Jalisco,San Martín Hidalgo,158,15,9.49,MEDIO
2015,Jalisco,San Martín de Bolaños,19,0,0.00,BAJO
2015,Jalisco,San Miguel el Alto,367,27,7.36,MEDIO
2015,Jalisco,San Pedro Tlaquepaque,7989,534,6.68,MEDIO
2015,Jalisco,San Sebastián del Oeste,34,0,0.00,BAJO
2015,Jalisco,Santa María de los Ángeles,8,0,0.00,BAJO
2015,Jalisco,Santa María del Oro,2,0,0.00,BAJO
2015,Jalisco,Sayula,345,33,9.57,MEDIO
2015,Jalisco,Tala,950,103,10.84,ALTO
2015,Jalisco,Talpa de Allende,113,9,7.96,MEDIO
2015,Jalisco,Tamazula de Gordiano,419,22,5.25,MEDIO
2015,Jalisco,Tapalpa,71,1,1.41,BAJO
2015,Jalisco,Tecalitlán,44,7,15.91,ALTO
2015,Jalisco,Techaluta de Montenegro,12,0,0.00,BAJO
2015,Jalisco,Tecolotlán,121,7,5.79,MEDIO
2015,Jalisco,Tenamaxtlán,35,1,2.86,BAJO
2015,Jalisco,Teocaltiche,138,23,16.67,ALTO
2015,Jalisco,Teocuitatlán de Corona,48,5,10.42,ALTO
2015,Jalisco,Tepatitlán de Morelos,2202,239,10.85,ALTO
2015,Jalisco,Tequila,338,34,10.06,ALTO
2015,Jalisco,Teuchitlán,58,7,12.07,ALTO
2015,Jalisco,Tizapán el Alto,67,7,10.45,ALTO
2015,Jalisco,Tlajomulco de Zúñiga,6806,510,7.49,MEDIO
2015,Jalisco,Tolimán,31,2,6.45,MEDIO
2015,Jalisco,Tomatlán,278,18,6.47,MEDIO
2015,Jalisco,Tonalá,5195,341,6.56,MEDIO
2015,Jalisco,Tonaya,18,2,11.11,ALTO
2015,Jalisco,Tonila,2,0,0.00,BAJO
2015,Jalisco,Totatiche,22,0,0.00,BAJO
2015,Jalisco,Tototlán,136,15,11.03,ALTO
2015,Jalisco,Tuxcacuesco,8,0,0.00,BAJO
2015,Jalisco,Tuxcueca,25,3,12.00,ALTO
2015,Jalisco,Tuxpan,217,15,6.91,MEDIO
2015,Jalisco,Unión de San Antonio,77,8,10.39,ALTO
2015,Jalisco,Unión de Tula,125,2,1.60,BAJO
2015,Jalisco,Valle de Guadalupe,61,5,8.20,MEDIO
2015,Jalisco,Valle de Juárez,30,2,6.67,MEDIO
2015,Jalisco,Villa Corona,83,10,12.05,ALTO
2015,Jalisco,Villa Guerrero,29,0,0.00,BAJO
2015,Jalisco,Villa Hidalgo,81,13,16.05,ALTO
2015,Jalisco,Villa Purificación,112,2,1.79,BAJO
2015,Jalisco,Yahualica de González Gallo,164,13,7.93,MEDIO
2015,Jalisco,Zacoalco de Torres,239,16,6.69,MEDIO
2015,Jalisco,Zapopan,16028,1657,10.34,ALTO
2015,Jalisco,Zapotiltic,279,24,8.60,MEDIO
2015,Jalisco,Zapotitlán de Vadillo,32,1,3.12,BAJO
2015,Jalisco,Zapotlanejo,579,87,15.03,ALTO
2015,Jalisco,Zapotlán del Rey,72,3,4.17,BAJO
2015,Jalisco,Zapotlán el Grande,1861,227,12.20,ALTO
2015,Michoacán de Ocampo,Acuitzio,54,13,24.07,ALTO
2015,Michoacán de Ocampo,Aguililla,91,12,13.19,ALTO
2015,Michoacán de Ocampo,Angamacutiro,33,2,6.06,MEDIO
2015,Michoacán de Ocampo,Angangueo,23,6,26.09,ALTO
2015,Michoacán de Ocampo,Apatzingán,1480,556,37.57,ALTO
2015,Michoacán de Ocampo,Aporo,6,0,0.00,BAJO
2015,Michoacán de Ocampo,Aquila,69,4,5.80,MEDIO
2015,Michoacán de Ocampo,Ario,146,21,14.38,ALTO
2015,Michoacán de Ocampo,Arteaga,146,32,21.92,ALTO
2015,Michoacán de Ocampo,Briseñas,24,7,29.17,ALTO
2015,Michoacán de Ocampo,Buenavista,182,37,20.33,ALTO
2015,Michoacán de Ocampo,Carácuaro,23,2,8.70,MEDIO
2015,Michoacán de Ocampo,Charapan,18,4,22.22,ALTO
2015,Michoacán de Ocampo,Charo,88,11,12.50,ALTO
2015,Michoacán de Ocampo,Chavinda,40,11,27.50,ALTO
2015,Michoacán de Ocampo,Cherán,34,15,44.12,ALTO
2015,Michoacán de Ocampo,Chilchota,131,23,17.56,ALTO
2015,Michoacán de Ocampo,Chinicuila,4,1,25.00,ALTO
2015,Michoacán de Ocampo,Chucándiro,7,1,14.29,ALTO
2015,Michoacán de Ocampo,Churintzio,45,13,28.89,ALTO
2015,Michoacán de Ocampo,Churumuco,19,0,0.00,BAJO
2015,Michoacán de Ocampo,Coahuayana,44,5,11.36,ALTO
2015,Michoacán de Ocampo,Coalcomán de Vázquez Pallares,55,3,5.45,MEDIO
2015,Michoacán de Ocampo,Coeneo,20,1,5.00,MEDIO
2015,Michoacán de Ocampo,Cojumatlán de Régules,29,3,10.34,ALTO
2015,Michoacán de Ocampo,Contepec,62,4,6.45,MEDIO
2015,Michoacán de Ocampo,Copándaro,6,2,33.33,ALTO
2015,Michoacán de Ocampo,Cotija,35,6,17.14,ALTO
2015,Michoacán de Ocampo,Cuitzeo,85,19,22.35,ALTO
2015,Michoacán de Ocampo,Ecuandureo,45,14,31.11,ALTO
2015,Michoacán de Ocampo,Epitacio Huerta,15,2,13.33,ALTO
2015,Michoacán de Ocampo,Erongarícuaro,14,1,7.14,MEDIO
2015,Michoacán de Ocampo,Gabriel Zamora,85,21,24.71,ALTO
2015,Michoacán de Ocampo,Hidalgo,600,82,13.67,ALTO
2015,Michoacán de Ocampo,Huandacareo,25,3,12.00,ALTO
2015,Michoacán de Ocampo,Huaniqueo,13,2,15.38,ALTO
2015,Michoacán de Ocampo,Huetamo,164,22,13.41,ALTO
2015,Michoacán de Ocampo,Huiramba,20,3,15.00,ALTO
2015,Michoacán de Ocampo,Indaparapeo,33,5,15.15,ALTO
2015,Michoacán de Ocampo,Irimbo,35,5,14.29,ALTO
2015,Michoacán de Ocampo,Ixtlán,45,14,31.11,ALTO
2015,Michoacán de Ocampo,Jacona,416,97,23.32,ALTO
2015,Michoacán de Ocampo,Jiménez,27,1,3.70,BAJO
2015,Michoacán de Ocampo,Jiquilpan,233,36,15.45,ALTO
2015,Michoacán de Ocampo,José Sixto Verduzco,97,14,14.43,ALTO
2015,Michoacán de Ocampo,Jungapeo,46,3,6.52,MEDIO
2015,Michoacán de Ocampo,Juárez,26,2,7.69,MEDIO
2015,Michoacán de Ocampo,La Huacana,67,9,13.43,ALTO
2015,Michoacán de Ocampo,La Piedad,814,155,19.04,ALTO
2015,Michoacán de Ocampo,Lagunillas,32,9,28.12,ALTO
2015,Michoacán de Ocampo,Los Reyes,236,76,32.20,ALTO
2015,Michoacán de Ocampo,Lázaro Cárdenas,2448,712,29.08,ALTO
2015,Michoacán de Ocampo,Madero,41,7,17.07,ALTO
2015,Michoacán de Ocampo,Maravatío,380,45,11.84,ALTO
2015,Michoacán de Ocampo,Marcos Castellanos,11,3,27.27,ALTO
2015,Michoacán de Ocampo,Morelia,10677,2625,24.59,ALTO
2015,Michoacán de Ocampo,Morelos,12,1,8.33,MEDIO
2015,Michoacán de Ocampo,Múgica,262,70,26.72,ALTO
2015,Michoacán de Ocampo,Nahuatzen,45,7,15.56,ALTO
2015,Michoacán de Ocampo,Nocupétaro,9,1,11.11,ALTO
2015,Michoacán de Ocampo,Nuevo Parangaricutiro,42,4,9.52,MEDIO
2015,Michoacán de Ocampo,Nuevo Urecho,16,0,0.00,BAJO
2015,Michoacán de Ocampo,Numarán,40,6,15.00,ALTO
2015,Michoacán de Ocampo,Ocampo,25,3,12.00,ALTO
2015,Michoacán de Ocampo,Pajacuarán,52,13,25.00,ALTO
2015,Michoacán de Ocampo,Panindícuaro,40,5,12.50,ALTO
2015,Michoacán de Ocampo,Paracho,122,16,13.11,ALTO
2015,Michoacán de Ocampo,Parácuaro,97,21,21.65,ALTO
2015,Michoacán de Ocampo,Penjamillo,32,2,6.25,MEDIO
2015,Michoacán de Ocampo,Peribán,56,10,17.86,ALTO
2015,Michoacán de Ocampo,Puruándiro,262,46,17.56,ALTO
2015,Michoacán de Ocampo,Purépero,100,9,9.00,MEDIO
2015,Michoacán de Ocampo,Pátzcuaro,328,59,17.99,ALTO
2015,Michoacán de Ocampo,Queréndaro,40,4,10.00,ALTO
2015,Michoacán de Ocampo,Quiroga,77,20,25.97,ALTO
2015,Michoacán de Ocampo,Sahuayo,721,237,32.87,ALTO
2015,Michoacán de Ocampo,Salvador Escalante,58,7,12.07,ALTO
2015,Michoacán de Ocampo,San Lucas,40,2,5.00,MEDIO
2015,Michoacán de Ocampo,Santa Ana Maya,20,3,15.00,ALTO
2015,Michoacán de Ocampo,Senguio,26,1,3.85,BAJO
2015,Michoacán de Ocampo,Susupuato,13,0,0.00,BAJO
2015,Michoacán de Ocampo,Tacámbaro,265,76,28.68,ALTO
2015,Michoacán de Ocampo,Tancítaro,80,2,2.50,BAJO
2015,Michoacán de Ocampo,Tangamandapio,67,16,23.88,ALTO
2015,Michoacán de Ocampo,Tangancícuaro,176,43,24.43,ALTO
2015,Michoacán de Ocampo,Tanhuato,55,13,23.64,ALTO
2015,Michoacán de Ocampo,Taretan,46,6,13.04,ALTO
2015,Michoacán de Ocampo,Tarímbaro,487,57,11.70,ALTO
2015,Michoacán de Ocampo,Tepalcatepec,40,6,15.00,ALTO
2015,Michoacán de Ocampo,Tingambato,32,10,31.25,ALTO
2015,Michoacán de Ocampo,Tingüindín,26,12,46.15,ALTO
2015,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,25,2,8.00,MEDIO
2015,Michoacán de Ocampo,Tlalpujahua,62,3,4.84,BAJO
2015,Michoacán de Ocampo,Tlazazalca,33,1,3.03,BAJO
2015,Michoacán de Ocampo,Tocumbo,35,6,17.14,ALTO
2015,Michoacán de Ocampo,Tumbiscatío,16,0,0.00,BAJO
2015,Michoacán de Ocampo,Turicato,38,7,18.42,ALTO
2015,Michoacán de Ocampo,Tuxpan,76,11,14.47,ALTO
2015,Michoacán de Ocampo,Tuzantla,28,0,0.00,BAJO
2015,Michoacán de Ocampo,Tzintzuntzan,30,3,10.00,ALTO
2015,Michoacán de Ocampo,Tzitzio,29,3,10.34,ALTO
2015,Michoacán de Ocampo,Uruapan,3354,939,28.00,ALTO
2015,Michoacán de Ocampo,Venustiano Carranza,73,5,6.85,MEDIO
2015,Michoacán de Ocampo,Villamar,51,4,7.84,MEDIO
2015,Michoacán de Ocampo,Vista Hermosa,50,11,22.00,ALTO
2015,Michoacán de Ocampo,Yurécuaro,94,24,25.53,ALTO
2015,Michoacán de Ocampo,Zacapu,236,66,27.97,ALTO
2015,Michoacán de Ocampo,Zamora,2015,650,32.26,ALTO
2015,Michoacán de Ocampo,Zinapécuaro,203,21,10.34,ALTO
2015,Michoacán de Ocampo,Zináparo,12,1,8.33,MEDIO
2015,Michoacán de Ocampo,Ziracuaretiro,60,18,30.00,ALTO
2015,Michoacán de Ocampo,Zitácuaro,875,220,25.14,ALTO
2015,Michoacán de Ocampo,Álvaro Obregón,51,3,5.88,MEDIO
2015,Morelos,Amacuzac,117,8,6.84,MEDIO
2015,Morelos,Atlatlahucan,267,33,12.36,ALTO
2015,Morelos,Axochiapan,414,40,9.66,MEDIO
2015,Morelos,Ayala,712,54,7.58,MEDIO
2015,Morelos,Coatlán del Río,86,5,5.81,MEDIO
2015,Morelos,Cuautla,6173,847,13.72,ALTO
2015,Morelos,Cuernavaca,21213,2480,11.69,ALTO
2015,Morelos,Emiliano Zapata,1687,171,10.14,ALTO
2015,Morelos,Huitzilac,365,57,15.62,ALTO
2015,Morelos,Jantetelco,228,26,11.40,ALTO
2015,Morelos,Jiutepec,4430,673,15.19,ALTO
2015,Morelos,Jojutla,1855,73,3.94,BAJO
2015,Morelos,Jonacatepec de Leandro Valle,454,25,5.51,MEDIO
2015,Morelos,Mazatepec,106,7,6.60,MEDIO
2015,Morelos,Miacatlán,267,15,5.62,MEDIO
2015,Morelos,Ocuituco,103,14,13.59,ALTO
2015,Morelos,Puente de Ixtla,911,43,4.72,BAJO
2015,Morelos,Temixco,1998,200,10.01,ALTO
2015,Morelos,Temoac,111,9,8.11,MEDIO
2015,Morelos,Tepalcingo,146,9,6.16,MEDIO
2015,Morelos,Tepoztlán,730,44,6.03,MEDIO
2015,Morelos,Tetecala,287,5,1.74,BAJO
2015,Morelos,Tetela del Volcán,62,7,11.29,ALTO
2015,Morelos,Tlalnepantla,44,5,11.36,ALTO
2015,Morelos,Tlaltizapán de Zapata,578,30,5.19,MEDIO
2015,Morelos,Tlaquiltenango,296,15,5.07,MEDIO
2015,Morelos,Tlayacapan,294,20,6.80,MEDIO
2015,Morelos,Totolapan,88,12,13.64,ALTO
2015,Morelos,Xochitepec,1045,75,7.18,MEDIO
2015,Morelos,Yautepec,2841,291,10.24,ALTO
2015,Morelos,Yecapixtla,805,91,11.30,ALTO
2015,Morelos,Zacatepec,502,25,4.98,BAJO
2015,Morelos,Zacualpan de Amilpas,30,2,6.67,MEDIO
2015,México,Acambay de Ruíz Castañeda,650,40,6.15,MEDIO
2015,México,Acolman,1945,374,19.23,ALTO
2015,México,Aculco,190,21,11.05,ALTO
2015,México,Almoloya de Alquisiras,73,8,10.96,ALTO
2015,México,Almoloya de Juárez,1677,164,9.78,MEDIO
2015,México,Almoloya del Río,147,13,8.84,MEDIO
2015,México,Amanalco,229,5,2.18,BAJO
2015,México,Amatepec,157,4,2.55,BAJO
2015,México,Amecameca,2118,116,5.48,MEDIO
2015,México,Apaxco,264,35,13.26,ALTO
2015,México,Atenco,714,108,15.13,ALTO
2015,México,Atizapán,154,7,4.55,BAJO
2015,México,Atizapán de Zaragoza,9931,1257,12.66,ALTO
2015,México,Atlacomulco,1513,139,9.19,MEDIO
2015,México,Atlautla,367,16,4.36,BAJO
2015,México,Axapusco,377,61,16.18,ALTO
2015,México,Ayapango,150,14,9.33,MEDIO
2015,México,Calimaya,724,58,8.01,MEDIO
2015,México,Capulhuac,451,52,11.53,ALTO
2015,México,Chalco,8831,1961,22.21,ALTO
2015,México,Chapa de Mota,171,3,1.75,BAJO
2015,México,Chapultepec,202,11,5.45,MEDIO
2015,México,Chiautla,353,63,17.85,ALTO
2015,México,Chicoloapan,3572,530,14.84,ALTO
2015,México,Chiconcuac,460,104,22.61,ALTO
2015,México,Chimalhuacán,11930,2032,17.03,ALTO
2015,México,Coacalco de Berriozábal,6747,1134,16.81,ALTO
2015,México,Coatepec Harinas,379,24,6.33,MEDIO
2015,México,Cocotitlán,223,28,12.56,ALTO
2015,México,Coyotepec,656,106,16.16,ALTO
2015,México,Cuautitlán,3704,710,19.17,ALTO
2015,México,Cuautitlán Izcalli,14405,2857,19.83,ALTO
2015,México,Donato Guerra,352,4,1.14,BAJO
2015,México,Ecatepec de Morelos,44117,10391,23.55,ALTO
2015,México,Ecatzingo,49,3,6.12,MEDIO
2015,México,El Oro,232,9,3.88,BAJO
2015,México,Huehuetoca,2398,270,11.26,ALTO
2015,México,Hueypoxtla,204,20,9.80,MEDIO
2015,México,Huixquilucan,5031,334,6.64,MEDIO
2015,México,Isidro Fabela,108,5,4.63,BAJO
2015,México,Ixtapaluca,8028,876,10.91,ALTO
2015,México,Ixtapan de la Sal,683,64,9.37,MEDIO
2015,México,Ixtapan del Oro,47,1,2.13,BAJO
2015,México,Ixtlahuaca,1408,114,8.10,MEDIO
2015,México,Jaltenco,248,56,22.58,ALTO
2015,México,Jilotepec,1078,124,11.50,ALTO
2015,México,Jilotzingo,173,14,8.09,MEDIO
2015,México,Jiquipilco,488,21,4.30,BAJO
2015,México,Jocotitlán,570,28,4.91,BAJO
2015,México,Joquicingo,108,12,11.11,ALTO
2015,México,Juchitepec,177,14,7.91,MEDIO
2015,México,La Paz,6303,1217,19.31,ALTO
2015,México,Lerma,3414,254,7.44,MEDIO
2015,México,Luvianos,116,2,1.72,BAJO
2015,México,Malinalco,432,5,1.16,BAJO
2015,México,Melchor Ocampo,636,91,14.31,ALTO
2015,México,Metepec,7993,703,8.80,MEDIO
2015,México,Mexicaltzingo,282,20,7.09,MEDIO
2015,México,Morelos,159,10,6.29,MEDIO
2015,México,Naucalpan de Juárez,22656,2994,13.22,ALTO
2015,México,Nextlalpan,512,86,16.80,ALTO
2015,México,Nezahualcóyotl,20152,3804,18.88,ALTO
2015,México,Nicolás Romero,5453,444,8.14,MEDIO
2015,México,Nopaltepec,199,35,17.59,ALTO
2015,México,Ocoyoacac,1233,95,7.70,MEDIO
2015,México,Ocuilan,292,7,2.40,BAJO
2015,México,Otumba,688,110,15.99,ALTO
2015,México,Otzoloapan,38,1,2.63,BAJO
2015,México,Otzolotepec,767,24,3.13,BAJO
2015,México,Ozumba,456,38,8.33,MEDIO
2015,México,Papalotla,64,16,25.00,ALTO
2015,México,Polotitlán,208,29,13.94,ALTO
2015,México,Rayón,143,10,6.99,MEDIO
2015,México,San Antonio la Isla,376,35,9.31,MEDIO
2015,México,San Felipe del Progreso,579,33,5.70,MEDIO
2015,México,San José del Rincón,437,9,2.06,BAJO
2015,México,San Martín de las Pirámides,438,88,20.09,ALTO
2015,México,San Mateo Atenco,1622,119,7.34,MEDIO
2015,México,San Simón de Guerrero,50,1,2.00,BAJO
2015,México,Santo Tomás,61,9,14.75,ALTO
2015,México,Soyaniquilpan de Juárez,120,12,10.00,ALTO
2015,México,Sultepec,128,8,6.25,MEDIO
2015,México,Tecámac,9258,1691,18.27,ALTO
2015,México,Tejupilco,1149,48,4.18,BAJO
2015,México,Temamatla,221,28,12.67,ALTO
2015,México,Temascalapa,380,49,12.89,ALTO
